/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID;/CompatableAmmunitions/0;/CompatableAmmunitions/1;/CompatableAmmunitions/2;/CompatableAmmunitions/3;/CompatableAmmunitions/4;/CompatableAmmunitions/5;/CompatableAmmunitions/6;/CompatableAmmunitions/7;/CompatableAmmunitions/8;/CompatableAmmunitions/9;/CompatableAmmunitions/10;/CompatableAmmunitions/11;/CompatableAmmunitions/12;/CompatableAmmunitions/13;/CompatableAmmunitions/14;/CompatableAmmunitions/15;/CompatableAmmunitions/16;/CompatableAmmunitions/17;/CompatableAmmunitions/18;/CompatableAmmunitions/19;/CompatableAmmunitions/20;/CompatableAmmunitions/21;/CompatableAmmunitions/22;/CompatableAmmunitions/23;/CompatableAmmunitions/24;/CompatableAmmunitions/25;/CompatableAmmunitions/26;/CompatableAmmunitions/27;/CompatableAmmunitions/28;/CompatableAmmunitions/29;/CompatableAmmunitions/30;/CompatableAmmunitions/31;/CompatableAmmunitions/32;/CompatableAmmunitions/33;/CompatableAmmunitions/34
"51814";"NSLOCTEXT("""", ""ItemTable_51814_Name"", ""Exceptional Iron Broadsword"")";"NSLOCTEXT("""", ""ItemTable_51814_ShortDesc"", ""An exceptional broadsword of iron"")";"NSLOCTEXT("""", ""ItemTable_51814_LongDesc"", ""<span style=\""italic\""> The subtle tongue, the sophist guile, they fail when the broadswords sing;</> - The Road of Kings\n\nA double bladed straight sword, the broadsword is popular among warriors and mercenaries from the Hyborian kingdoms. Equally suited to thrusting and slashing, a good broadsword can cut through mail shirts and cleave limbs and necks.\n\nIt is the hilt of a broadsword that represents its origin. It is easy to indentify the basket-hilted swords of Zingara and the heavy crosspiece hilts of the Hyperboreans.\n\nDue to the exceptional craftsmanship of this weapon, it will do more damage and take longer to break than other weapons of this type."")";"/Game/UI/Textures/Icons/icon_exile_broadsword.icon_exile_broadsword";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;2.9800000190734863;35;250;53;53;0;0;0;0;0;0;0;33;180;0;0;0;0;2;0.08550000190734863;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_basic_iron.SM_1h_edge_sword_basic_iron";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_basic_iron_DM.SM_1h_edge_sword_basic_iron_DM";0;0;0;0;0;585;0;0;0;11501;15;1;0;0;0;0;0;0;135;"NSLOCTEXT("""", ""ItemTable_51814_FirstModifier"", ""Mid Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51814_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51814_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51812";"NSLOCTEXT("""", ""ItemTable_51812_Name"", ""Stygian Khopesh"")";"NSLOCTEXT("""", ""ItemTable_51812_ShortDesc"", ""A sickle-sword used by the Stygian nobility"")";"NSLOCTEXT("""", ""ItemTable_51812_LongDesc"", ""<span style=\""italic\""> It was prince Kutamun, naked but for a loincloth, his harness hacked away, his crested helmet dented, his limbs splashed with blood. With a terrible shout he hurled his broken hilt full into Conan\'s face, and leaping, seized the stallion\'s bridle.</> - Black Colossus\n\nThe favoured weapon of Stygian royalty, the khopesh is traditionally cast in bronze and hilted in pure ivory. With the development of stronger metals, the Stygian smiths began using iron and steel during their creation, and diluting out the bronze cast which made them pleasing to the nobility. \n\nInterestingly, this weapon has more in common with an axe than a sword and is best used for hacking and chopping rather than slicing and dicing."")";"/Game/UI/Textures/Icons/icon_khopesh-1.icon_khopesh-1";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";2;FALSE;4;6;0;0;0;1;3.1500000953674316;35;250;52;52;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08100000023841858;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron.SM_1h_stygia_sword_ornamented_iron";"None";"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron_DM.SM_1h_stygia_sword_ornamented_iron_DM";0;0;0;0;0;540;0;0;0;11501;15;1;0;0;0;0;0;0;202;"NSLOCTEXT("""", ""ItemTable_51812_FirstModifier"", ""Mid Grade"")";"NSLOCTEXT("""", ""ItemTable_51812_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51812_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51815";"NSLOCTEXT("""", ""ItemTable_51815_Name"", ""Flawless Iron Broadsword"")";"NSLOCTEXT("""", ""ItemTable_51815_ShortDesc"", ""A flawless broadsword of iron"")";"NSLOCTEXT("""", ""ItemTable_51815_LongDesc"", ""<span style=\""italic\""> The subtle tongue, the sophist guile, they fail when the broadswords sing;</> - The Road of Kings\n\nA double bladed straight sword, the broadsword is popular among warriors and mercenaries from the Hyborian kingdoms. Equally suited to thrusting and slashing, a good broadsword can cut through mail shirts and cleave limbs and necks.\n\nIt is the hilt of a broadsword that represents its origin. It is easy to indentify the basket-hilted swords of Zingara and the heavy crosspiece hilts of the Hyperboreans.\n\nThis weapon is truly flawless and will do a lot more damage and take longer to break than other weapons of this type."")";"/Game/UI/Textures/Icons/icon_exile_broadsword.icon_exile_broadsword";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;2.799999952316284;35;250;55;55;0;0;0;0;0;0;0;33;180;0;0;0;0;4;0.09000000357627869;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_basic_iron.SM_1h_edge_sword_basic_iron";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_basic_iron_DM.SM_1h_edge_sword_basic_iron_DM";0;0;0;0;0;630;0;0;0;11501;15;1;0;0;0;0;0;0;270;"NSLOCTEXT("""", ""ItemTable_51815_FirstModifier"", ""Mid Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51815_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51815_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51818";"NSLOCTEXT("""", ""ItemTable_51818_Name"", ""Exceptional Stygian Khopesh"")";"NSLOCTEXT("""", ""ItemTable_51818_ShortDesc"", ""A sickle-sword used by the Stygian nobility"")";"NSLOCTEXT("""", ""ItemTable_51818_LongDesc"", ""<span style=\""italic\""> It was prince Kutamun, naked but for a loincloth, his harness hacked away, his crested helmet dented, his limbs splashed with blood. With a terrible shout he hurled his broken hilt full into Conan\'s face, and leaping, seized the stallion\'s bridle.</> - Black Colossus\n\nThe favoured weapon of Stygian royalty, the khopesh is traditionally cast in bronze and hilted in pure ivory. With the development of stronger metals, the Stygian smiths began using iron and steel during their creation, and diluting out the bronze cast which made them pleasing to the nobility. \n\nInterestingly, this weapon has more in common with an axe than a sword and is best used for hacking and chopping rather than slicing and dicing."")";"/Game/UI/Textures/Icons/icon_khopesh-1.icon_khopesh-1";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";2;FALSE;4;6;0;0;0;1;2.9800000190734863;35;250;54;54;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08550000190734863;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron.SM_1h_stygia_sword_ornamented_iron";"None";"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron_DM.SM_1h_stygia_sword_ornamented_iron_DM";0;0;0;0;0;585;0;0;0;11501;15;1;0;0;0;0;0;0;202;"NSLOCTEXT("""", ""ItemTable_51818_FirstModifier"", ""Mid Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51818_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51818_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51958";"NSLOCTEXT("""", ""ItemTable_51958_Name"", ""Abysmal Sword"")";"NSLOCTEXT("""", ""ItemTable_51958_ShortDesc"", ""A sword crafted from the eye of Abysmal Remnant"")";"NSLOCTEXT("""", ""ItemTable_51958_LongDesc"", ""<span style=\""italic\"">He saw and knew the ancient and evil serpent which swayed there, its wedge-shaped head, huge as that of a horse, as high as a tall man\'s head, and its palely gleaming barrel rippling out behind it. A forked tongue darted in and out, and the firelight glittered on bared fangs.</> - Beyond the Black River\n\nStaring long enough into the eye of the Abysmal Remnant, embedded in this sword, fills the mind with bizarre images.\n\nOnce, the Priestking made a pact with a demon from the outer void to inhabit some formed flesh that he was crafting. This was to be a weapon, used in the war against the human city in the north.\n\nThe experiment failed, the creature was born limbless and the experiment was abandoned. An acolyte of the Priestking tossed it into the sewer system, to drown in The Dregs.\n\nBut the creature did not die, and the demon was not freed. It found a pool where it could excrete the acid that it needed to survive. And then it reached out with its mind, looking for food.\n\nOver time, it grew and the rats and other vermin in the sewers were no long enough to sustain it..."")";"/Game/UI/Textures/Icons/icon_sewerbeast_sword.icon_sewerbeast_sword";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;2.9800000190734863;35;250;53;53;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08550000190734863;0;0;0;0;"Stone";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_exile_sewerbeast_sword.SM_1h_exile_sewerbeast_sword";"None";"/Game/Items/Weapons/Sword1h/SM_1h_exile_sewerbeast_sword.SM_1h_exile_sewerbeast_sword_DM";0;0;0;0;0;585;0;0;0;11501;15;1;12512;8;1;0;0;0;301;"NSLOCTEXT("""", ""ItemTable_51958_FirstModifier"", ""Mid Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51958_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51958_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51819";"NSLOCTEXT("""", ""ItemTable_51819_Name"", ""Flawless Stygian Khopesh"")";"NSLOCTEXT("""", ""ItemTable_51819_ShortDesc"", ""A sickle-sword used by the Stygian nobility"")";"NSLOCTEXT("""", ""ItemTable_51819_LongDesc"", ""<span style=\""italic\""> It was prince Kutamun, naked but for a loincloth, his harness hacked away, his crested helmet dented, his limbs splashed with blood. With a terrible shout he hurled his broken hilt full into Conan\'s face, and leaping, seized the stallion\'s bridle.</> - Black Colossus\n\nThe favoured weapon of Stygian royalty, the khopesh is traditionally cast in bronze and hilted in pure ivory. With the development of stronger metals, the Stygian smiths began using iron and steel during their creation, and diluting out the bronze cast which made them pleasing to the nobility. \n\nInterestingly, this weapon has more in common with an axe than a sword and is best used for hacking and chopping rather than slicing and dicing."")";"/Game/UI/Textures/Icons/icon_khopesh-1.icon_khopesh-1";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";2;FALSE;4;6;0;0;0;1;2.799999952316284;35;250;55;55;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.09000000357627869;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron.SM_1h_stygia_sword_ornamented_iron";"None";"/Game/Items/Weapons/Sword1h/SM_1h_stygia_sword_ornamented_iron_DM.SM_1h_stygia_sword_ornamented_iron_DM";0;0;0;0;0;630;0;0;0;11501;15;1;0;0;0;0;0;0;202;"NSLOCTEXT("""", ""ItemTable_51819_FirstModifier"", ""Mid Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51819_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51819_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51822";"NSLOCTEXT("""", ""ItemTable_51822_Name"", ""Cutlass"")";"NSLOCTEXT("""", ""ItemTable_51822_ShortDesc"", ""A slashing weapon favoured by pirates"")";"NSLOCTEXT("""", ""ItemTable_51822_LongDesc"", ""<span style=\""italic\""> At this kind of fighting the freebooters of the sea were at their stoutest; their arrows and bolts tore holes in the charging horde, their cutlasses hewed the wild men from the palisades they strove to scale.</> - The Black Stranger\n\nFavoured by sailors from the Western ocean to the Vilayet, the cutlass is a short, curved sword capable of hacking through ropes, canvas, wood, and flesh.\n\nForged of cheap iron, cutlasses are usually splotched with rust due to their time spent near salt water.  This cutlass does not bear any markers of origin."")";"/Game/UI/Textures/Icons/icon_cutlass.icon_cutlass";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";2;FALSE;4;6;0;0;0;1;3.7799999713897705;35;250;54;54;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.07199999690055847;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel.SM_1h_edge_sword_cutlass_steel";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel_DM.SM_1h_edge_sword_cutlass_steel_DM";0;0;0;0;0;540;0;0;0;11501;15;1;0;0;0;0;0;0;202;"NSLOCTEXT("""", ""ItemTable_51822_FirstModifier"", ""Mid Grade"")";"NSLOCTEXT("""", ""ItemTable_51822_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51822_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51823";"NSLOCTEXT("""", ""ItemTable_51823_Name"", ""Exceptional Cutlass"")";"NSLOCTEXT("""", ""ItemTable_51823_ShortDesc"", ""A slashing weapon favoured by pirates"")";"NSLOCTEXT("""", ""ItemTable_51823_LongDesc"", ""<span style=\""italic\""> At this kind of fighting the freebooters of the sea were at their stoutest; their arrows and bolts tore holes in the charging horde, their cutlasses hewed the wild men from the palisades they strove to scale.</> - The Black Stranger\n\nFavoured by sailors from the Western ocean to the Vilayet, the cutlass is a short, curved sword capable of hacking through ropes, canvas, wood, and flesh.\n\nForged of cheap iron, cutlasses are usually splotched with rust due to their time spent near salt water. This cutlass does not bear any markers of origin."")";"/Game/UI/Textures/Icons/icon_cutlass.icon_cutlass";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;3.569999933242798;35;250;55;55;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.07599999755620956;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel.SM_1h_edge_sword_cutlass_steel";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel_DM.SM_1h_edge_sword_cutlass_steel_DM";0;0;0;0;0;585;0;0;0;11501;17;1;0;0;0;0;0;0;220;"NSLOCTEXT("""", ""ItemTable_51823_FirstModifier"", ""Mid Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51823_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51823_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51824";"NSLOCTEXT("""", ""ItemTable_51824_Name"", ""Flawless Cutlass"")";"NSLOCTEXT("""", ""ItemTable_51824_ShortDesc"", ""A slashing weapon favoured by pirates"")";"NSLOCTEXT("""", ""ItemTable_51824_LongDesc"", ""<span style=\""italic\""> At this kind of fighting the freebooters of the sea were at their stoutest; their arrows and bolts tore holes in the charging horde, their cutlasses hewed the wild men from the palisades they strove to scale.</> - The Black Stranger\n\nFavoured by sailors from the Western ocean to the Vilayet, the cutlass is a short, curved sword capable of hacking through ropes, canvas, wood, and flesh.\n\nForged of cheap iron, cutlasses are usually splotched with rust due to their time spent near salt water. This cutlass does not bear any markers of origin."")";"/Game/UI/Textures/Icons/icon_cutlass.icon_cutlass";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;3.359999895095825;35;250;57;57;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.07999999821186066;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel.SM_1h_edge_sword_cutlass_steel";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_sword_cutlass_steel_DM.SM_1h_edge_sword_cutlass_steel_DM";0;0;0;0;0;630;0;0;0;11501;19;1;0;0;0;0;0;0;247;"NSLOCTEXT("""", ""ItemTable_51824_FirstModifier"", ""Mid Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51824_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51824_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51831";"NSLOCTEXT("""", ""ItemTable_51831_Name"", ""Longsword"")";"NSLOCTEXT("""", ""ItemTable_51831_ShortDesc"", ""A common, thin bladed, double-edged sword"")";"NSLOCTEXT("""", ""ItemTable_51831_LongDesc"", ""<span style=\""italic\""> They stopped short. Conan faced them, not a naked man roused mazed and unarmed out of deep sleep to be butchered like a sheep, but a barbarian wide-awake and at bay, partly armored, and with his long sword in his hand.</>\nThe Phoenix on the Sword\n\nLongsword has become a catch-all phrase for the mongrel swords of a thousand different makes that don\'t align easily with one simple classification.\nThe only description of a longsword that seems to be agreed upon is that they are double-bladed and straight. Beyond that they vary wildly from grooved blades to smooth blades, long hilts to short hilts, one-handed and two-handed variations.\nThis example is plain, straight and intended to be wielded in a single hand."")";"/Game/UI/Textures/Icons/icon_longsword.icon_longsword";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;6;0;0;0;1;4.199999809265137;35;250;55;55;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08100000023841858;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_exile_longsword.SM_1h_exile_longsword";"None";"/Game/Items/Weapons/Sword1h/SM_1h_exile_longsword_DM.SM_1h_exile_longsword_DM";0;0;0;0;0;810;0;0;0;11502;15;1;0;0;0;0;0;0;292;"NSLOCTEXT("""", ""ItemTable_51831_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51831_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51831_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51836";"NSLOCTEXT("""", ""ItemTable_51836_Name"", ""Exceptional Longsword"")";"NSLOCTEXT("""", ""ItemTable_51836_ShortDesc"", ""A common, thin bladed, double-edged sword"")";"NSLOCTEXT("""", ""ItemTable_51836_LongDesc"", ""<span style=\""italic\""> They stopped short. Conan faced them, not a naked man roused mazed and unarmed out of deep sleep to be butchered like a sheep, but a barbarian wide-awake and at bay, partly armored, and with his long sword in his hand.</> - The Phoenix on the Sword\n\nLongsword has become a catch-all phrase for the mongrel swords of a thousand different makes that don\'t align easily with one simple classification.\n\nThe only description of a longsword that seems to be agreed upon is that they are double-bladed and straight. Beyond that they vary wildly from grooved blades to smooth blades, long hilts to short hilts, one-handed and two-handed variations.\n\nThis example is plain, straight and intended to be wielded in a single hand."")";"/Game/UI/Textures/Icons/icon_longsword.icon_longsword";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";3;FALSE;4;5;0;0;0;1;4.03000020980835;35;250;57;57;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08550000190734863;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_exile_longsword.SM_1h_exile_longsword";"None";"/Game/Items/Weapons/Sword1h/SM_1h_exile_longsword_DM.SM_1h_exile_longsword_DM";0;0;0;0;0;855;0;0;0;11502;17;1;0;0;0;0;0;0;319;"NSLOCTEXT("""", ""ItemTable_51836_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51836_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51836_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51821";"NSLOCTEXT("""", ""ItemTable_51821_Name"", ""Falcata"")";"NSLOCTEXT("""", ""ItemTable_51821_ShortDesc"", ""A curved sword with a single sharp edge"")";"NSLOCTEXT("""", ""ItemTable_51821_LongDesc"", ""<span style=\""italic\""> A man on a giant horse whirled, slashed and smote apparently at thin air, and from another direction swept a wild horde of riders, their curved swords flashing in the moonlight.</> - Drums in Tombalku\n\nStraddling the line between the traditional khopesh of Stygia and broadsword favoured in the northern kingdoms, the falcata is forward curved blade with a single edge on the concave side.\n\nThe distinctive hooked hilt helps to prevent the weapon from jarring free of the hands during battle. There is much dispute about the origin of the weapon, considering its similarity to the Argossean kopis and the Stygian khopesh.  This falcata bears no marking which would betray its origin."")";"/Game/UI/Textures/Icons/icon_falcata.icon_falcata";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Sword1h/sword1h.sword1h_C";"None";1;1;"Weapon";0;0;9;"Sword";"OneHanded";2;FALSE;4;6;0;0;0;1;4.199999809265137;35;250;56;56;0;0;0;0;0;0;0;33;180;0;0;0;0;3;0.08100000023841858;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Sword1h/SM_1h_edge_stygia_sword_falcata_ornamented_steel.SM_1h_edge_stygia_sword_falcata_ornamented_steel";"None";"/Game/Items/Weapons/Sword1h/SM_1h_edge_stygia_sword_falcata_ornamented_steel_DM.SM_1h_edge_stygia_sword_falcata_ornamented_steel_DM";0;0;0;0;0;810;0;0;0;11502;15;1;0;0;0;0;0;0;292;"NSLOCTEXT("""", ""ItemTable_51821_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51821_SecondModifier"", ""Weapon"")";"NSLOCTEXT("""", ""ItemTable_51821_ThirdModifier"", ""Cripple"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
