/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID
"52606";"NSLOCTEXT("""", ""ItemTable_52606_Name"", ""Silent Legion Tasset"")";"NSLOCTEXT("""", ""ItemTable_52606_ShortDesc"", ""Ancient leg armor with a ghastly aura"")";"NSLOCTEXT("""", ""ItemTable_52606_LongDesc"", ""<span style=\""italic\"">Wits and swords are as straws against the wisdom of the Darkness...</> - The Phoenix on the Sword\n\nThis eldritch leg armor bears markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the names Klael the Warmaker, The Archivist, and the Priestking."")";"/Game/UI/Textures/Icons/epic_icon_deathknight_bottom.epic_icon_deathknight_bottom";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";220;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;20.200000762939453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1620;0;0;0;18061;10;1;18041;6;1;0;0;0;12080;"NSLOCTEXT("""", ""ItemTable_52606_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52606_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52606_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_52606_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.125;0.5;FALSE;"None";"None"
"52607";"NSLOCTEXT("""", ""ItemTable_52607_Name"", ""Silent Legion Boots"")";"NSLOCTEXT("""", ""ItemTable_52607_ShortDesc"", ""Ancient plated boots with a ghastly aura"")";"NSLOCTEXT("""", ""ItemTable_52607_LongDesc"", ""<span style=\""italic\"">By Crom, I do not like this place, where dead men rise, and sleeping men vanish into the bellies of shadows!</> - Xuthal of the Dusk\n\nThese eldritch boots bear markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the name of the Witch Queen."")";"/Game/UI/Textures/Icons/epic_icon_deathknight_boots.epic_icon_deathknight_boots";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";88;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;8.079999923706055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1080;0;0;0;18061;7;1;18041;4;1;0;0;0;11872;"NSLOCTEXT("""", ""ItemTable_52607_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52607_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52607_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_52607_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"52608";"NSLOCTEXT("""", ""ItemTable_52608_Name"", ""Heavy Leather Helmet"")";"NSLOCTEXT("""", ""ItemTable_52608_ShortDesc"", ""A heavy leather helmet"")";"NSLOCTEXT("""", ""ItemTable_52608_LongDesc"", ""This helmet is designed to ward off powerful blows to the head and keep the wearer\'s brains on the inside of their skull.\n\nThis heavy armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/icon_heavy_plated_leather_helmet_v3.icon_heavy_plated_leather_helmet_v3";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";77;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;15.3100004196167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;480;0;0;0;18062;6;1;0;0;0;0;0;0;1512;"NSLOCTEXT("""", ""ItemTable_52608_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52608_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52608_ThirdModifier"", ""Heavy"")";"";0;0;0;65;0;"None";-1;-1;0.10000000149011612;0.4000000059604645;FALSE;"None";"None"
"52610";"NSLOCTEXT("""", ""ItemTable_52610_Name"", ""Winter\'s Majesty"")";"NSLOCTEXT("""", ""ItemTable_52610_ShortDesc"", ""A coronal radiating winter\'s chill"")";"NSLOCTEXT("""", ""ItemTable_52610_LongDesc"", ""<span style=\""italic\"">The glowing snow lay empty and bare; high above his head the witch-lights flashed and played in a frosty sky gone mad, and among the distant blue mountains there sounded a rolling thunder as of a gigantic war-chariot rushing behind steeds whose frantic hoofs struck lightning from the snows and echoes from the skies.</> - The Frost-Giant\'s Daughter\n\nThis headpiece marks one as devout to Ymir, Father of Giants, Lord of Storm and War."")";"/Game/UI/Textures/Icons/icon_vanir_H_helmet.icon_vanir_H_helmet";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";6;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;0.029999999329447746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;90;0;0;0;0;0;0;12012;3;1;0;0;0;92;"NSLOCTEXT("""", ""ItemTable_52610_FirstModifier"", ""Hallowed"")";"NSLOCTEXT("""", ""ItemTable_52610_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52610_ThirdModifier"", ""Light"")";"";0;0;0;1;0;"None";-1;-1;0;0;FALSE;"None";"None"
"52611";"NSLOCTEXT("""", ""ItemTable_52611_Name"", ""Ymir\'s Aegis"")";"NSLOCTEXT("""", ""ItemTable_52611_ShortDesc"", ""This chest piece protects one with a frost giant\'s might"")";"NSLOCTEXT("""", ""ItemTable_52611_LongDesc"", ""<span style=\""italic\"">And in that instant she flung her arms toward the lights that glowed in the skies above her and cried out in a voice that rang in Conan\'s ears for ever after: \'Ymir! Oh, my father, save me!\' </> - The Frost-Giant\'s Daughter\n\nThis frigid armor of adamantine strength marks one as devout to Ymir, Father of Giants, Lord of Storm and War."")";"/Game/UI/Textures/Icons/icon_vanir_H_top.icon_vanir_H_top";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";10;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;0.05999999865889549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;135;0;0;0;0;0;0;12012;8;1;0;0;0;180;"NSLOCTEXT("""", ""ItemTable_52611_FirstModifier"", ""Hallowed"")";"NSLOCTEXT("""", ""ItemTable_52611_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52611_ThirdModifier"", ""Light"")";"";0;0;0;1;0;"None";-1;-1;0;0;FALSE;"None";"None"
"52612";"NSLOCTEXT("""", ""ItemTable_52612_Name"", ""Ymir\'s Might"")";"NSLOCTEXT("""", ""ItemTable_52612_ShortDesc"", ""Gauntlets that give an icy touch"")";"NSLOCTEXT("""", ""ItemTable_52612_LongDesc"", ""<span style=\""italic\"">\'Not so!\' cried an older man, whose eyes were wild and weird. \'It was Atali, the daughter of Ymir, the frost-giant! To fields of the dead she comes, and shows herself to the dying... She lures men from stricken fields into the wastelands to be slain by her brothers, the ice-giants, who lay men\'s red hearts smoking on Ymir\'s board.\'</> - The Frost-Giant\'s Daughter\n\nThese gauntlets of ice and steel mark one as devout to Ymir, Father of Giants, Lord of Storm and War."")";"/Game/UI/Textures/Icons/icon_vanir_H_gloves.icon_vanir_H_gloves";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;5;"Armor";3;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;90;0;0;0;0;0;0;12012;3;1;0;0;0;144;"NSLOCTEXT("""", ""ItemTable_52612_FirstModifier"", ""Hallowed"")";"NSLOCTEXT("""", ""ItemTable_52612_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52612_ThirdModifier"", ""Light"")";"";0;0;0;1;0;"None";-1;-1;0;0;FALSE;"None";"None"
"52613";"NSLOCTEXT("""", ""ItemTable_52613_Name"", ""Ymir\'s Shanks"")";"NSLOCTEXT("""", ""ItemTable_52613_ShortDesc"", ""Leggings marked by Ymir\'s runes"")";"NSLOCTEXT("""", ""ItemTable_52613_LongDesc"", ""<span style=\""italic\"">\'Swear not so often by Ymir,\' uneasily muttered a warrior, glancing at the distant mountains.</> - The Frost-Giant\'s Daughter\n\nThese leggings, of a material both frosty and otherworldly, mark one as devout to Ymir, Father of Giants, Lord of Storm and War."")";"/Game/UI/Textures/Icons/icon_vanir_H_bottom.icon_vanir_H_bottom";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";7;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;0.03999999910593033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;135;0;0;0;0;0;0;12012;5;1;0;0;0;140;"NSLOCTEXT("""", ""ItemTable_52613_FirstModifier"", ""Hallowed"")";"NSLOCTEXT("""", ""ItemTable_52613_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52613_ThirdModifier"", ""Light"")";"";0;0;0;1;0;"None";-1;-1;0;0;FALSE;"None";"None"
"52614";"NSLOCTEXT("""", ""ItemTable_52614_Name"", ""Ymir\'s Stride"")";"NSLOCTEXT("""", ""ItemTable_52614_ShortDesc"", ""Boots that crunch like snow with every step"")";"NSLOCTEXT("""", ""ItemTable_52614_LongDesc"", ""<span style=\""italic\"">Above him the skies glowed and crackled with strange lights and gleams. The snow shone weirdly, now frosty blue, now icy crimson, now cold silver. Through a shimmering icy realm of enchantment Conan plunged doggedly onward, in a crystalline maze where the only reality was the white body dancing across the glittering snow beyond his reach - ever beyond his reach.</> - The Frost-Giant\'s Daughter\n\nThese boots of winter weirdness mark one as devout to Ymir, Father of Giants, Lord of Storm and War."")";"/Game/UI/Textures/Icons/icon_vanir_H_boots.icon_vanir_H_boots";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";3;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;0.019999999552965164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;90;0;0;0;0;0;0;12012;3;1;0;0;0;144;"NSLOCTEXT("""", ""ItemTable_52614_FirstModifier"", ""Hallowed"")";"NSLOCTEXT("""", ""ItemTable_52614_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52614_ThirdModifier"", ""Light"")";"";0;0;0;1;0;"None";-1;-1;0;0;FALSE;"None";"None"
"52615";"NSLOCTEXT("""", ""ItemTable_52615_Name"", ""Vanir Fur Cap"")";"NSLOCTEXT("""", ""ItemTable_52615_ShortDesc"", ""A riveted fur cap of Vanir make"")";"NSLOCTEXT("""", ""ItemTable_52615_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nA medium cap of fur and rivets to keep one safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_helmet.icon_vanir_M_helmet";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";42;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;11.029999732971191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;655;0;0;0;18052;4;1;0;0;0;0;0;0;96;"NSLOCTEXT("""", ""ItemTable_52615_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52615_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52615_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52615_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"52616";"NSLOCTEXT("""", ""ItemTable_52616_Name"", ""Vanir Fur Harness"")";"NSLOCTEXT("""", ""ItemTable_52616_ShortDesc"", ""Reinforced and fur-lined chestpiece of Vanir make "")";"NSLOCTEXT("""", ""ItemTable_52616_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nThis chest armor of mail and furs keeps one\'s vitals both safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_top.icon_vanir_M_top";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";74;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;19.290000915527344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;985;0;0;0;18052;8;1;0;0;0;0;0;0;180;"NSLOCTEXT("""", ""ItemTable_52616_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52616_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52616_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52616_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.08749999850988388;0.3499999940395355;FALSE;"None";"None"
"52617";"NSLOCTEXT("""", ""ItemTable_52617_Name"", ""Vanir Fur Gauntlets"")";"NSLOCTEXT("""", ""ItemTable_52617_ShortDesc"", ""Furred gauntlets of Vanir make"")";"NSLOCTEXT("""", ""ItemTable_52617_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nThese gauntlets of fur and mail furs keeps one\'s hands and forearms both safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_gloves.icon_vanir_M_gloves";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;5;"Armor";21;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;5.510000228881836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;655;0;0;0;18052;4;1;0;0;0;0;0;0;108;"NSLOCTEXT("""", ""ItemTable_52617_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52617_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52617_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52617_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.02500000037252903;0.10000000149011612;FALSE;"None";"None"
"52618";"NSLOCTEXT("""", ""ItemTable_52618_Name"", ""Vanir Fur Tasset"")";"NSLOCTEXT("""", ""ItemTable_52618_ShortDesc"", ""Furred leg armor of Vanir make"")";"NSLOCTEXT("""", ""ItemTable_52618_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nThis leg armor of mail and furs keeps one\'s vitals both safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_bottom.icon_vanir_M_bottom";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";53;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;13.779999732971191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;985;0;0;0;18052;6;1;0;0;0;0;0;0;144;"NSLOCTEXT("""", ""ItemTable_52618_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52618_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52618_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52618_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.0625;0.25;FALSE;"None";"None"
"52619";"NSLOCTEXT("""", ""ItemTable_52619_Name"", ""Vanir Fur Boots"")";"NSLOCTEXT("""", ""ItemTable_52619_ShortDesc"", ""Reinforced and fur-lined boots of Vanir make"")";"NSLOCTEXT("""", ""ItemTable_52619_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nThese reinforced boots of leather and fur keep one\'s feet both safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_boots.icon_vanir_M_boots";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";21;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;5.510000228881836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;655;0;0;0;18052;4;1;0;0;0;0;0;0;108;"NSLOCTEXT("""", ""ItemTable_52619_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_52619_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52619_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52619_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.02500000037252903;0.10000000149011612;FALSE;"None";"None"
"52620";"NSLOCTEXT("""", ""ItemTable_52620_Name"", ""Exceptional Vanir Fur Cap"")";"NSLOCTEXT("""", ""ItemTable_52620_ShortDesc"", ""A riveted fur cap of Vanir make"")";"NSLOCTEXT("""", ""ItemTable_52620_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nA medium cap of fur and rivets to keep one safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_helmet.icon_vanir_M_helmet";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";48;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;10.470000267028809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;735;0;0;0;18052;6;1;0;0;0;0;0;0;114;"NSLOCTEXT("""", ""ItemTable_52620_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_52620_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52620_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52620_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"52621";"NSLOCTEXT("""", ""ItemTable_52621_Name"", ""Exceptional Vanir Fur Harness"")";"NSLOCTEXT("""", ""ItemTable_52621_ShortDesc"", ""Reinforced and fur-lined chestpiece of Vanir make "")";"NSLOCTEXT("""", ""ItemTable_52621_LongDesc"", ""<span style=\""italic\"">Conan opened his eyes and stared into the bearded faces that bent over him. He was surrounded by tall golden-haired warriors in mail and furs.</> - The Frost-Giant\'s Daughter\n\nThis chest armor of mail and furs keeps one\'s vitals both safe and warm.\n\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth - to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\n\nWith fur and pelts, man takes the protection wild beasts enjoy against the elements. Fur is used in making both practical and decadent things. Both the savage and the civilized prize fur."")";"/Game/UI/Textures/Icons/icon_vanir_M_top.icon_vanir_M_top";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";85;75;37;"None";"None";0;FALSE;0;0;0;0;0;0;18.329999923706055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1105;0;0;0;18052;9;1;0;0;0;0;0;0;192;"NSLOCTEXT("""", ""ItemTable_52621_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_52621_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_52621_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_52621_FourthModifier"", ""Bonus Grit"")";0;0;0;65;0;"None";-1;-1;0.08749999850988388;0.3499999940395355;FALSE;"None";"None"
